group,name,latency,bandwidth,upload_size,download_size,defer_decryption,proxy,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,heap_max_bytes
proxy_redact_recv,,20,20,1024,40960,true,true,842,457,4247,451702,1093382,113762,42996,2934825,2802150,
proxy_redact_recv,,20,20,1024,40960,true,true,856,460,4251,451702,1093382,113762,42996,2934867,2802150,
proxy_redact_recv,,20,20,1024,40960,true,true,854,456,4262,451702,1093382,113762,42996,2934867,2802150,
proxy_redact_recv,,20,20,1024,40960,true,true,857,456,4253,451702,1093382,113762,42996,2934867,2802150,
proxy_redact_recv,,20,20,1024,51200,true,true,854,506,4545,451702,1093382,114497,53279,3509444,2812447,
proxy_redact_recv,,20,20,1024,51200,true,true,857,504,4559,451702,1093382,114497,53279,3509430,2812447,
proxy_redact_recv,,20,20,1024,51200,true,true,859,506,4555,451702,1093382,114497,53279,3509430,2812447,
proxy_redact_recv,,20,20,1024,51200,true,true,848,520,4545,451702,1093382,114497,53279,3509416,2812447,
proxy_redact_recv,,20,20,1024,51200,true,true,848,510,4536,451702,1093382,114497,53279,3509444,2812447,
proxy_redact_recv,,20,20,1024,51200,true,true,849,511,4556,451702,1093382,114497,53279,3509430,2812447,
proxy_redact_recv,,20,20,1024,51200,true,true,849,509,4541,451702,1093382,114497,53279,3509430,2812447,
proxy_redact_recv,,20,20,1024,51200,true,true,857,507,4560,451702,1093382,114497,53279,3509444,2812447,
proxy_redact_recv,,20,20,1024,51200,true,true,859,507,4567,451702,1093382,114497,53279,3509444,2812447,
proxy_redact_recv,,20,20,1024,51200,true,true,862,512,4558,451702,1093382,114497,53279,3509416,2812447,
proxy_reveal_recv,,20,20,1024,1024,true,true,860,406,1557,451702,1093382,112291,2931,626477,1576839,
proxy_reveal_recv,,20,20,1024,1024,true,true,853,409,1553,451702,1093382,111956,2931,626491,1576839,
proxy_reveal_recv,,20,20,1024,1024,true,true,852,406,1552,451702,1093382,112291,2931,626491,1576839,
proxy_reveal_recv,,20,20,1024,1024,true,true,853,407,1554,451702,1093382,112291,2931,626505,1576839,
proxy_reveal_recv,,20,20,1024,1024,true,true,853,408,1560,451702,1093382,112291,2931,626491,1576839,
proxy_reveal_recv,,20,20,1024,1024,true,true,856,403,1556,451702,1093382,112291,2931,626505,1576839,
proxy_reveal_recv,,20,20,1024,1024,true,true,852,406,1556,451702,1093382,112291,2931,626533,1576839,
proxy_reveal_recv,,20,20,1024,1024,true,true,854,406,1556,451702,1093382,112291,2931,626477,1576839,
proxy_reveal_recv,,20,20,1024,1024,true,true,855,408,1559,451702,1093382,112291,2931,626491,1576839,
proxy_reveal_recv,,20,20,1024,1024,true,true,854,410,1556,451702,1093382,112291,2931,626449,1576839,
proxy_reveal_recv,,20,20,1024,2048,true,true,854,412,1564,451702,1093382,112291,3955,627473,1577863,
proxy_reveal_recv,,20,20,1024,2048,true,true,854,411,1553,451702,1093382,112291,3955,627571,1577863,
proxy_reveal_recv,,20,20,1024,2048,true,true,853,405,1552,451702,1093382,112291,3955,627529,1577863,
proxy_reveal_recv,,20,20,1024,2048,true,true,854,410,1560,451702,1093382,112291,3955,627529,1577863,
proxy_reveal_recv,,20,20,1024,2048,true,true,853,404,1555,451702,1093382,112291,3955,627585,1577863,
proxy_reveal_recv,,20,20,1024,2048,true,true,854,406,1554,451702,1093382,112291,3955,627529,1577863,
proxy_reveal_recv,,20,20,1024,2048,true,true,852,405,1551,451702,1093382,112291,3955,627501,1577863,
proxy_reveal_recv,,20,20,1024,2048,true,true,852,410,1554,451702,1093382,112291,3955,627543,1577863,
proxy_reveal_recv,,20,20,1024,2048,true,true,854,410,1556,451702,1093382,112291,3955,627515,1577863,
proxy_reveal_recv,,20,20,1024,2048,true,true,854,404,1553,451702,1093382,112291,3955,627571,1577863,
proxy_reveal_recv,,20,20,1024,5120,true,true,855,408,1554,451702,1093382,112291,7027,630615,1580935,
proxy_reveal_recv,,20,20,1024,5120,true,true,855,407,1557,451702,1093382,112291,7027,630587,1580935,
proxy_reveal_recv,,20,20,1024,5120,true,true,854,408,1551,451702,1093382,112291,7027,630601,1580935,
proxy_reveal_recv,,20,20,1024,5120,true,true,852,405,1546,451702,1093382,112291,7027,630573,1580935,
proxy_reveal_recv,,20,20,1024,5120,true,true,852,405,1555,451702,1093382,112291,7027,630643,1580935,
proxy_reveal_recv,,20,20,1024,5120,true,true,853,409,1552,451702,1093382,112291,7027,630587,1580935,
proxy_reveal_recv,,20,20,1024,5120,true,true,855,403,1553,451702,1093382,112291,7027,630601,1580935,
proxy_reveal_recv,,20,20,1024,5120,true,true,854,410,1553,451702,1093382,112291,7027,630615,1580935,
proxy_reveal_recv,,20,20,1024,5120,true,true,852,407,1549,451702,1093382,112291,7027,630573,1580935,
proxy_reveal_recv,,20,20,1024,5120,true,true,855,404,1560,451702,1093382,112291,7027,630657,1580935,
proxy_reveal_recv,,20,20,1024,10240,true,true,857,409,1558,451702,1093382,112292,12162,635696,1586070,
proxy_reveal_recv,,20,20,1024,10240,true,true,853,403,1548,451702,1093382,112292,12162,635780,1586070,
proxy_reveal_recv,,20,20,1024,10240,true,true,853,404,1558,451702,1093382,112292,12162,635682,1586070,
proxy_reveal_recv,,20,20,1024,10240,true,true,855,406,1558,451702,1093382,112292,12162,635710,1586070,
proxy_reveal_recv,,20,20,1024,10240,true,true,852,406,1550,451702,1093382,112292,12162,635710,1586070,
proxy_reveal_recv,,20,20,1024,10240,true,true,856,404,1560,451702,1093382,112292,12162,635696,1586070,
proxy_reveal_recv,,20,20,1024,10240,true,true,856,405,1562,451702,1093382,112292,12162,635724,1586070,
proxy_reveal_recv,,20,20,1024,10240,true,true,853,405,1554,451702,1093382,112292,12162,635710,1586070,
proxy_reveal_recv,,20,20,1024,10240,true,true,854,407,1556,451702,1093382,111957,12162,635710,1586070,
proxy_reveal_recv,,20,20,1024,10240,true,true,853,406,1559,451702,1093382,112292,12162,635682,1586070,
proxy_reveal_recv,,20,20,1024,20480,true,true,856,455,1606,451702,1093382,113027,22445,646727,1596353,
proxy_reveal_recv,,20,20,1024,20480,true,true,852,453,1601,451702,1093382,113027,22445,646755,1596353,
proxy_reveal_recv,,20,20,1024,20480,true,true,857,458,1612,451702,1093382,113027,22445,646699,1596353,
proxy_reveal_recv,,20,20,1024,20480,true,true,860,458,1608,451702,1093382,113027,22445,646699,1596353,
proxy_reveal_recv,,20,20,1024,20480,true,true,856,458,1605,451702,1093382,113027,22445,646769,1596353,
proxy_reveal_recv,,20,20,1024,20480,true,true,858,456,1605,451702,1093382,113027,22445,646713,1596353,
proxy_reveal_recv,,20,20,1024,20480,true,true,858,458,1611,451702,1093382,113027,22445,646699,1596353,
proxy_reveal_recv,,20,20,1024,20480,true,true,856,456,1606,451702,1093382,113027,22445,646769,1596353,
proxy_reveal_recv,,20,20,1024,20480,true,true,853,455,1607,451702,1093382,113027,22445,646741,1596353,
proxy_reveal_recv,,20,20,1024,20480,true,true,858,454,1611,451702,1093382,113027,22445,646713,1596353,
proxy_reveal_recv,,20,20,1024,30720,true,true,858,462,1613,451702,1093382,113027,32713,657023,1606621,
proxy_reveal_recv,,20,20,1024,30720,true,true,857,459,1619,451702,1093382,113027,32713,656967,1606621,
proxy_reveal_recv,,20,20,1024,30720,true,true,861,455,1614,451702,1093382,113027,32713,656967,1606621,
proxy_reveal_recv,,20,20,1024,30720,true,true,859,455,1611,451702,1093382,113027,32713,656967,1606621,
proxy_reveal_recv,,20,20,1024,30720,true,true,859,459,1609,451702,1093382,113027,32713,656953,1606621,
proxy_reveal_recv,,20,20,1024,30720,true,true,856,455,1605,451702,1093382,113027,32713,656953,1606621,
proxy_reveal_recv,,20,20,1024,30720,true,true,860,459,1618,451702,1093382,113027,32713,656995,1606621,
proxy_reveal_recv,,20,20,1024,30720,true,true,858,459,1607,451702,1093382,113027,32713,656967,1606621,
proxy_reveal_recv,,20,20,1024,30720,true,true,860,461,1613,451702,1093382,113027,32713,656953,1606621,
proxy_reveal_recv,,20,20,1024,30720,true,true,860,456,1614,451702,1093382,113027,32713,656897,1606621,
proxy_reveal_recv,,20,20,1024,40960,true,true,856,462,1621,451702,1093382,113762,42996,667998,1616904,
proxy_reveal_recv,,20,20,1024,40960,true,true,859,461,1621,451702,1093382,113762,42996,667956,1616904,
proxy_reveal_recv,,20,20,1024,40960,true,true,859,453,1612,451702,1093382,113762,43024,667998,1616932,
proxy_reveal_recv,,20,20,1024,40960,true,true,857,456,1608,451702,1093382,113762,42996,667956,1616904,
proxy_reveal_recv,,20,20,1024,40960,true,true,864,454,1619,451702,1093382,113762,42996,667984,1616904,
proxy_reveal_recv,,20,20,1024,40960,true,true,856,463,1614,451702,1093382,113762,42996,667970,1616904,
proxy_reveal_recv,,20,20,1024,40960,true,true,861,455,1609,451702,1093382,113762,42996,667998,1616904,
proxy_reveal_recv,,20,20,1024,40960,true,true,862,457,1612,451702,1093382,113762,42996,667928,1616904,
proxy_reveal_recv,,20,20,1024,40960,true,true,859,456,1610,451702,1093382,113762,42996,667956,1616904,
proxy_reveal_recv,,20,20,1024,40960,true,true,861,454,1607,451702,1093382,113762,42996,667942,1616904,
proxy_reveal_recv,,20,20,1024,51200,true,true,858,510,1660,451702,1093382,114497,53279,678987,1627187,
proxy_reveal_recv,,20,20,1024,51200,true,true,858,506,1656,451702,1093382,114497,53279,678903,1627187,
proxy_reveal_recv,,20,20,1024,51200,true,true,853,513,1660,451702,1093382,114497,53279,678875,1627187,
proxy_reveal_recv,,20,20,1024,51200,true,true,855,505,1653,451702,1093382,114497,53293,678903,1627201,
proxy_reveal_recv,,20,20,1024,51200,true,true,853,512,1657,451702,1093382,114497,53279,678931,1627187,
proxy_reveal_recv,,20,20,1024,51200,true,true,858,508,1667,451702,1093382,114497,53279,678945,1627187,
proxy_reveal_recv,,20,20,1024,51200,true,true,851,505,1653,451702,1093382,114497,53279,678945,1627187,
proxy_reveal_recv,,20,20,1024,51200,true,true,857,512,1659,451702,1093382,114497,53279,678945,1627187,
proxy_reveal_recv,,20,20,1024,51200,true,true,856,512,1661,451702,1093382,114497,53279,678945,1627187,
proxy_reveal_recv,,20,20,1024,51200,true,true,859,507,1657,451702,1093382,114497,53279,678945,1627187,
