group,name,latency,bandwidth,upload_size,download_size,defer_decryption,proxy,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,heap_max_bytes
download_sweep_mpc,,25,100,1024,51200,true,false,3545,1520,11798,29872258,3297879,767599,21219,33530524,4984954,
download_sweep_mpc,,25,100,1024,51200,true,false,3528,1406,11504,29872230,3297795,767599,21205,33530496,4984856,
download_sweep_mpc,,25,100,1024,51200,true,false,3633,1459,11765,29872188,3297711,767599,21219,33530454,4984786,
download_sweep_mpc,,25,100,1024,51200,true,false,3512,1408,11673,29872174,3297697,767599,21219,33530440,4984772,
download_sweep_mpc,,25,100,1024,51200,true,false,3508,1408,11573,29872272,3297767,767599,21219,33530538,4984842,
download_sweep_mpc,,25,100,1024,51200,true,false,3663,1432,11706,29872188,3297711,767599,21219,33530454,4984786,
download_sweep_mpc,,25,100,1024,51200,true,false,3495,1489,11612,29872188,3297711,767599,21219,33530454,4984786,
download_sweep_mpc,,25,100,1024,51200,true,false,3539,1471,11711,29872216,3297781,767599,21205,33530482,4984842,
download_sweep_mpc,,25,100,1024,51200,true,false,3586,1411,11618,29872258,3297781,767599,21219,33530524,4984856,
download_sweep_mpc,,25,100,1024,51200,true,false,3581,1396,11661,29872244,3297725,767599,21205,33530510,4984786,
download_sweep_proxy,,25,100,1024,1024,true,true,683,508,1614,451408,1029284,75059,2931,651370,1640839,
download_sweep_proxy,,25,100,1024,1024,true,true,712,503,1648,451408,1029284,75059,2931,651370,1640839,
download_sweep_proxy,,25,100,1024,1024,true,true,712,504,1636,451408,1029284,75059,2931,651370,1640839,
download_sweep_proxy,,25,100,1024,1024,true,true,707,514,1645,451408,1029284,75059,2931,651370,1640839,
download_sweep_proxy,,25,100,1024,1024,true,true,709,504,1640,451408,1029284,75059,2931,651370,1640839,
download_sweep_proxy,,25,100,1024,1024,true,true,707,501,1639,451408,1029284,75059,2931,651370,1640839,
download_sweep_proxy,,25,100,1024,1024,true,true,733,504,1657,451408,1029284,75059,2931,651370,1640839,
download_sweep_proxy,,25,100,1024,1024,true,true,710,502,1644,451408,1029284,75059,2931,651370,1640839,
download_sweep_proxy,,25,100,1024,1024,true,true,700,534,1659,451408,1029284,75059,2931,651370,1640839,
download_sweep_proxy,,25,100,1024,1024,true,true,708,503,1640,451408,1029284,75059,2931,651370,1640839,
download_sweep_proxy,,25,100,1024,2048,true,true,722,504,1915,451408,1029284,75059,3955,707974,1705919,
download_sweep_proxy,,25,100,1024,2048,true,true,712,502,1912,451408,1029284,75059,3955,707974,1705919,
download_sweep_proxy,,25,100,1024,2048,true,true,706,507,1908,451408,1029284,75059,3955,707974,1705919,
download_sweep_proxy,,25,100,1024,2048,true,true,707,502,1905,451408,1029284,75059,3955,707974,1705919,
download_sweep_proxy,,25,100,1024,2048,true,true,711,509,1895,451408,1029284,75059,3955,707974,1705919,
download_sweep_proxy,,25,100,1024,2048,true,true,709,504,1901,451408,1029284,75059,3955,707974,1705919,
download_sweep_proxy,,25,100,1024,2048,true,true,709,503,1913,451408,1029284,75059,3955,707974,1705919,
download_sweep_proxy,,25,100,1024,2048,true,true,724,503,1931,451408,1029284,75059,3955,707974,1705919,
download_sweep_proxy,,25,100,1024,2048,true,true,709,504,1900,451408,1029284,75059,3955,707974,1705919,
download_sweep_proxy,,25,100,1024,2048,true,true,708,504,1900,451408,1029284,75059,3955,707974,1705919,
download_sweep_proxy,,25,100,1024,5120,true,true,709,509,2376,451408,1029284,75059,7027,877294,1773033,
download_sweep_proxy,,25,100,1024,5120,true,true,700,506,2383,451408,1029284,75059,7027,877294,1773033,
download_sweep_proxy,,25,100,1024,5120,true,true,700,504,2362,451408,1029284,75059,7027,877294,1773033,
download_sweep_proxy,,25,100,1024,5120,true,true,699,501,2365,451408,1029284,75059,7027,877294,1773033,
download_sweep_proxy,,25,100,1024,5120,true,true,699,500,2379,451408,1029284,75059,7027,877294,1773033,
download_sweep_proxy,,25,100,1024,5120,true,true,698,507,2369,451408,1029284,75059,7027,877294,1773033,
download_sweep_proxy,,25,100,1024,5120,true,true,700,535,2399,451408,1029284,75059,7027,877294,1773033,
download_sweep_proxy,,25,100,1024,5120,true,true,701,504,2400,451408,1029284,75059,7027,877294,1773033,
download_sweep_proxy,,25,100,1024,5120,true,true,700,504,2385,451408,1029284,75059,7027,877294,1773033,
download_sweep_proxy,,25,100,1024,5120,true,true,700,504,2379,451408,1029284,75059,7027,877294,1773033,
download_sweep_proxy,,25,100,1024,10240,true,true,713,504,2702,451408,1029284,75060,12162,1161233,2322714,
download_sweep_proxy,,25,100,1024,10240,true,true,754,506,2744,451408,1029284,75060,12162,1161233,2322714,
download_sweep_proxy,,25,100,1024,10240,true,true,698,506,2663,451408,1029284,75060,12162,1161233,2322714,
download_sweep_proxy,,25,100,1024,10240,true,true,697,502,2679,451408,1029284,75060,12162,1161233,2322714,
download_sweep_proxy,,25,100,1024,10240,true,true,700,507,2714,451408,1029284,75060,12162,1161233,2322714,
download_sweep_proxy,,25,100,1024,10240,true,true,697,519,2681,451408,1029284,75060,12162,1161233,2322714,
download_sweep_proxy,,25,100,1024,10240,true,true,698,505,2696,451408,1029284,75060,12162,1161233,2322714,
download_sweep_proxy,,25,100,1024,10240,true,true,698,501,2638,451408,1029284,75060,12162,1161233,2322714,
download_sweep_proxy,,25,100,1024,10240,true,true,697,504,2705,451408,1029284,75060,12162,1161233,2322714,
download_sweep_proxy,,25,100,1024,10240,true,true,702,500,2639,451408,1029284,75060,12162,1161233,2322714,
download_sweep_proxy,,25,100,1024,20480,true,true,696,553,4538,451408,1029284,75763,22445,1726542,2589263,
download_sweep_proxy,,25,100,1024,20480,true,true,673,558,4543,451408,1029284,75763,22445,1726542,2589249,
download_sweep_proxy,,25,100,1024,20480,true,true,686,562,4595,451408,1029284,75763,22445,1726542,2589263,
download_sweep_proxy,,25,100,1024,20480,true,true,688,560,4535,451408,1029284,75763,22445,1726542,2589291,
download_sweep_proxy,,25,100,1024,20480,true,true,693,555,4561,451408,1029284,75763,22445,1726542,2589263,
download_sweep_proxy,,25,100,1024,20480,true,true,688,551,4577,451408,1029284,75763,22445,1726542,2589305,
download_sweep_proxy,,25,100,1024,20480,true,true,686,555,4560,451408,1029284,75763,22445,1726556,2589277,
download_sweep_proxy,,25,100,1024,20480,true,true,683,557,4548,451408,1029284,75763,22445,1726542,2589263,
download_sweep_proxy,,25,100,1024,20480,true,true,684,557,4539,451408,1029284,75763,22445,1726556,2589277,
download_sweep_proxy,,25,100,1024,20480,true,true,683,557,4561,451408,1029284,75763,22445,1726542,2589249,
download_sweep_proxy,,25,100,1024,30720,true,true,686,566,6569,451408,1029284,75763,32713,2290382,2663657,
download_sweep_proxy,,25,100,1024,30720,true,true,692,569,6583,451408,1029284,75763,32713,2290382,2663657,
download_sweep_proxy,,25,100,1024,30720,true,true,692,565,6571,451408,1029284,75763,32713,2290382,2663657,
download_sweep_proxy,,25,100,1024,30720,true,true,701,570,6557,451408,1029284,75763,32713,2290382,2663657,
download_sweep_proxy,,25,100,1024,30720,true,true,693,569,6462,451408,1029284,75763,32713,2290382,2663657,
download_sweep_proxy,,25,100,1024,30720,true,true,693,570,6530,451408,1029284,75763,32713,2290382,2663657,
download_sweep_proxy,,25,100,1024,30720,true,true,700,572,6650,451408,1029284,75763,32713,2290382,2663657,
download_sweep_proxy,,25,100,1024,30720,true,true,697,566,6544,451408,1029284,75763,32713,2290382,2663657,
download_sweep_proxy,,25,100,1024,30720,true,true,693,565,6599,451408,1029284,75763,32713,2290382,2663657,
download_sweep_proxy,,25,100,1024,30720,true,true,695,572,6601,451408,1029284,75763,32713,2290382,2663657,
download_sweep_proxy,,25,100,1024,40960,true,true,702,597,6854,451408,1029284,76466,42996,2854677,2674052,
download_sweep_proxy,,25,100,1024,40960,true,true,712,569,6838,451408,1029284,76466,42996,2854677,2674052,
download_sweep_proxy,,25,100,1024,40960,true,true,697,566,6792,451408,1029284,76466,42996,2854677,2674052,
download_sweep_proxy,,25,100,1024,40960,true,true,696,566,6807,451408,1029284,76466,42996,2854677,2674052,
download_sweep_proxy,,25,100,1024,40960,true,true,694,575,6859,451408,1029284,76466,42996,2854677,2674052,
download_sweep_proxy,,25,100,1024,40960,true,true,698,567,6739,451408,1029284,76466,42996,2854677,2674052,
download_sweep_proxy,,25,100,1024,40960,true,true,708,572,6798,451408,1029284,76466,42996,2854677,2674052,
download_sweep_proxy,,25,100,1024,40960,true,true,694,575,6865,451408,1029284,76466,42996,2854677,2674052,
download_sweep_proxy,,25,100,1024,40960,true,true,692,571,6834,451408,1029284,76466,42996,2854677,2674052,
download_sweep_proxy,,25,100,1024,40960,true,true,693,574,6791,451408,1029284,76466,42996,2854677,2674038,
download_sweep_proxy,,25,100,1024,51200,true,true,692,620,10820,451408,1029284,77169,53279,3419262,2748419,
download_sweep_proxy,,25,100,1024,51200,true,true,694,620,10557,451408,1029284,77169,53279,3419262,2748419,
download_sweep_proxy,,25,100,1024,51200,true,true,691,622,10657,451408,1029284,77169,53279,3419262,2748419,
download_sweep_proxy,,25,100,1024,51200,true,true,696,621,10671,451408,1029284,77169,53279,3419262,2748419,
download_sweep_proxy,,25,100,1024,51200,true,true,681,621,10666,451408,1029284,77169,53279,3419262,2748419,
download_sweep_proxy,,25,100,1024,51200,true,true,695,618,10523,451408,1029284,77169,53279,3419262,2748419,
download_sweep_proxy,,25,100,1024,51200,true,true,699,616,10584,451408,1029284,77169,53279,3419262,2748419,
download_sweep_proxy,,25,100,1024,51200,true,true,697,620,10544,451408,1029284,77169,53279,3419262,2748419,
download_sweep_proxy,,25,100,1024,51200,true,true,697,619,10608,451408,1029284,77169,53279,3419262,2748419,
download_sweep_proxy,,25,100,1024,51200,true,true,697,616,10579,451408,1029284,77169,53279,3419262,2748419,
latency_sweep_mpc,,10,100,1024,2048,true,false,3405,1158,4941,29872160,3297725,715481,21215,30768896,3927578,
latency_sweep_mpc,,10,100,1024,2048,true,false,3411,1188,5013,29872188,3297711,715481,21215,30768924,3927564,
latency_sweep_mpc,,10,100,1024,2048,true,false,3321,1055,4788,29872132,3297711,715467,21229,30768854,3927578,
latency_sweep_mpc,,10,100,1024,2048,true,false,3420,1117,4963,29872188,3297697,715467,21229,30768910,3927564,
latency_sweep_mpc,,10,100,1024,2048,true,false,3343,1045,4806,29872188,3297711,715481,21215,30768924,3927564,
latency_sweep_mpc,,10,100,1024,2048,true,false,3467,1317,5198,29872188,3297711,715481,21215,30768924,3927564,
latency_sweep_mpc,,10,100,1024,2048,true,false,3372,1149,4940,29872188,3297697,715467,21229,30768910,3927564,
latency_sweep_mpc,,10,100,1024,2048,true,false,3383,1067,4866,29872230,3297823,715467,21201,30768952,3927662,
latency_sweep_mpc,,10,100,1024,2048,true,false,3401,1147,4961,29872188,3297697,715467,21229,30768910,3927564,
latency_sweep_mpc,,10,100,1024,2048,true,false,3403,1185,5015,29872160,3297725,715481,21215,30768896,3927578,
latency_sweep_mpc,,25,100,1024,2048,true,false,3586,1411,5439,29872272,3297767,715481,21201,30768994,3927606,
latency_sweep_mpc,,25,100,1024,2048,true,false,3527,1485,5507,29872188,3297697,715453,21215,30768896,3927550,
latency_sweep_mpc,,25,100,1024,2048,true,false,3543,1366,5397,29872356,3297879,715467,21201,30769064,3927718,
latency_sweep_mpc,,25,100,1024,2048,true,false,3610,1408,5455,29872216,3297725,715467,21215,30768924,3927578,
latency_sweep_mpc,,25,100,1024,2048,true,false,3519,1475,5428,29872258,3297879,715467,21201,30768966,3927718,
latency_sweep_mpc,,25,100,1024,2048,true,false,3578,1369,5383,29872244,3297781,715467,21215,30768952,3927634,
latency_sweep_mpc,,25,100,1024,2048,true,false,3535,1438,5411,29872216,3297795,715453,21201,30768910,3927634,
latency_sweep_mpc,,25,100,1024,2048,true,false,3534,1374,5348,29872258,3297879,715467,21215,30768966,3927732,
latency_sweep_mpc,,25,100,1024,2048,true,false,3533,1401,5434,29872258,3297795,715453,21201,30768952,3927634,
latency_sweep_mpc,,25,100,1024,2048,true,false,3567,1369,5424,29872216,3297767,715467,21201,30768924,3927606,
latency_sweep_mpc,,50,100,1024,2048,true,false,4044,1959,6569,29872230,3297837,715467,21201,30768938,3927676,
latency_sweep_mpc,,50,100,1024,2048,true,false,3986,1958,6531,29872188,3297711,715467,21215,30768896,3927564,
latency_sweep_mpc,,50,100,1024,2048,true,false,4079,2028,6677,29872356,3297907,715467,21215,30769064,3927760,
latency_sweep_mpc,,50,100,1024,2048,true,false,4098,2109,6780,29872272,3297837,715481,21201,30768994,3927676,
latency_sweep_mpc,,50,100,1024,2048,true,false,3985,1957,6579,29872272,3297837,715467,21201,30768980,3927676,
latency_sweep_mpc,,50,100,1024,2048,true,false,4071,1957,6598,29872300,3297837,715467,21201,30769022,3927676,
latency_sweep_mpc,,50,100,1024,2048,true,false,3978,1982,6526,29872258,3297795,715467,21201,30768966,3927634,
latency_sweep_mpc,,50,100,1024,2048,true,false,3997,1981,6610,29872300,3297837,715467,21201,30769008,3927676,
latency_sweep_mpc,,50,100,1024,2048,true,false,4077,1957,6606,29872286,3297795,715467,21201,30768994,3927634,
latency_sweep_mpc,,50,100,1024,2048,true,false,4098,2052,6728,29872286,3297781,715467,21201,30768994,3927620,
latency_sweep_mpc,,75,100,1024,2048,true,false,4604,2678,8032,29872160,3297599,715467,21201,30768868,3927438,
latency_sweep_mpc,,75,100,1024,2048,true,false,4570,2716,8040,29872202,3297683,715467,21215,30768910,3927536,
latency_sweep_mpc,,75,100,1024,2048,true,false,4516,2674,7932,29872188,3297669,715467,21215,30768896,3927522,
latency_sweep_mpc,,75,100,1024,2048,true,false,4592,2638,7969,29872146,3297571,715467,21215,30768854,3927424,
latency_sweep_mpc,,75,100,1024,2048,true,false,4781,2671,8188,29872160,3297627,715467,21215,30768868,3927480,
latency_sweep_mpc,,75,100,1024,2048,true,false,4567,2640,7930,29872146,3297585,715467,21201,30768854,3927424,
latency_sweep_mpc,,75,100,1024,2048,true,false,4611,2641,8009,29872174,3297627,715467,21229,30768882,3927494,
latency_sweep_mpc,,75,100,1024,2048,true,false,4489,2645,7889,29872188,3297641,715467,21229,30768896,3927508,
latency_sweep_mpc,,75,100,1024,2048,true,false,4558,2677,7943,29872132,3297557,715467,21229,30768854,3927424,
latency_sweep_mpc,,75,100,1024,2048,true,false,4528,2528,7796,29872146,3297571,715467,21201,30768854,3927410,
latency_sweep_mpc,,100,100,1024,2048,true,false,5077,3265,9207,29872146,3297543,715467,21215,30768854,3927396,
latency_sweep_mpc,,100,100,1024,2048,true,false,4945,3263,9077,29872132,3297557,715467,21215,30768840,3927410,
latency_sweep_mpc,,100,100,1024,2048,true,false,5065,3246,9191,29872146,3297543,715467,21201,30768854,3927382,
latency_sweep_mpc,,100,100,1024,2048,true,false,5316,3262,9452,29872174,3297627,715467,21215,30768882,3927480,
latency_sweep_mpc,,100,100,1024,2048,true,false,5154,3315,9348,29872160,3297571,715467,21215,30768868,3927424,
latency_sweep_mpc,,100,100,1024,2048,true,false,5108,3398,9375,29872146,3297543,715467,21215,30768854,3927396,
latency_sweep_mpc,,100,100,1024,2048,true,false,4953,3357,9180,29872146,3297557,715467,21215,30768854,3927410,
latency_sweep_mpc,,100,100,1024,2048,true,false,5047,3211,9134,29872160,3297571,715467,21215,30768868,3927424,
latency_sweep_mpc,,100,100,1024,2048,true,false,5141,3467,9492,29872146,3297571,715467,21215,30768854,3927424,
latency_sweep_mpc,,100,100,1024,2048,true,false,4987,3402,9259,29872146,3297543,715467,21215,30768854,3927396,
latency_sweep_mpc,,150,100,1024,2048,true,false,6509,4520,12114,29872202,3297515,715495,21243,30768938,3927396,
latency_sweep_mpc,,150,100,1024,2048,true,false,6387,4567,12030,29872202,3297543,715495,21243,30768938,3927424,
latency_sweep_mpc,,150,100,1024,2048,true,false,6125,4588,11829,29872090,3297487,715495,21229,30768826,3927354,
latency_sweep_mpc,,150,100,1024,2048,true,false,6265,4515,11863,29872132,3297501,715495,21229,30768868,3927368,
latency_sweep_mpc,,150,100,1024,2048,true,false,6106,4543,11765,29872090,3297501,715495,21229,30768826,3927368,
latency_sweep_mpc,,150,100,1024,2048,true,false,6293,4568,11917,29872202,3297543,715495,21243,30768938,3927424,
latency_sweep_mpc,,150,100,1024,2048,true,false,6279,4518,11880,29872230,3297501,715495,21243,30768966,3927382,
latency_sweep_mpc,,150,100,1024,2048,true,false,6247,4513,11883,29872104,3297487,715495,21243,30768840,3927368,
latency_sweep_mpc,,150,100,1024,2048,true,false,6141,4552,11768,29872104,3297543,715495,21229,30768840,3927410,
latency_sweep_mpc,,150,100,1024,2048,true,false,6338,4399,11861,29872104,3297529,715495,21229,30768840,3927396,
latency_sweep_mpc,,200,100,1024,2048,true,false,7562,5870,15144,29872258,3297459,715495,21243,30769008,3927340,
latency_sweep_mpc,,200,100,1024,2048,true,false,7441,6007,15151,29872258,3297501,715495,21229,30769008,3927368,
latency_sweep_mpc,,200,100,1024,2048,true,false,7436,6109,15257,29872258,3297459,715495,21243,30769008,3927340,
latency_sweep_mpc,,200,100,1024,2048,true,false,7286,6254,15233,29872258,3297459,715495,21243,30769008,3927340,
latency_sweep_mpc,,200,100,1024,2048,true,false,7599,6006,15308,29872258,3297459,715495,21243,30769008,3927340,
latency_sweep_mpc,,200,100,1024,2048,true,false,7744,5771,15016,29872258,3297473,715495,21229,30769008,3927340,
latency_sweep_mpc,,200,100,1024,2048,true,false,7685,6207,15495,29872258,3297459,715509,21243,30769022,3927340,
latency_sweep_mpc,,200,100,1024,2048,true,false,7721,5869,15187,29872216,3297487,715495,21229,30768966,3927354,
latency_sweep_mpc,,200,100,1024,2048,true,false,7617,5966,15182,29872258,3297459,715495,21243,30769008,3927340,
latency_sweep_mpc,,200,100,1024,2048,true,false,7553,6004,15256,29872090,3297431,715495,21229,30768840,3927298,
latency_sweep_proxy,,10,100,1024,2048,true,true,451,461,1552,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,10,100,1024,2048,true,true,517,454,1618,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,10,100,1024,2048,true,true,492,458,1573,451408,1029284,75059,3955,708002,1705933,
latency_sweep_proxy,,10,100,1024,2048,true,true,496,461,1585,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,10,100,1024,2048,true,true,502,462,1596,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,10,100,1024,2048,true,true,505,461,1611,451408,1029284,75059,3955,708002,1705933,
latency_sweep_proxy,,10,100,1024,2048,true,true,510,455,1611,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,10,100,1024,2048,true,true,448,460,1541,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,10,100,1024,2048,true,true,510,456,1608,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,10,100,1024,2048,true,true,502,464,1604,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,25,100,1024,2048,true,true,711,508,1908,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,25,100,1024,2048,true,true,711,507,1894,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,25,100,1024,2048,true,true,714,508,1906,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,25,100,1024,2048,true,true,711,509,1902,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,25,100,1024,2048,true,true,695,502,1882,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,25,100,1024,2048,true,true,708,504,1879,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,25,100,1024,2048,true,true,711,506,1894,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,25,100,1024,2048,true,true,706,509,1892,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,25,100,1024,2048,true,true,696,503,1876,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,25,100,1024,2048,true,true,710,504,1899,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,50,100,1024,2048,true,true,1115,580,2450,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,50,100,1024,2048,true,true,1121,553,2452,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,50,100,1024,2048,true,true,1114,554,2436,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,50,100,1024,2048,true,true,1119,554,2446,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,50,100,1024,2048,true,true,1116,556,2444,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,50,100,1024,2048,true,true,1119,558,2446,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,50,100,1024,2048,true,true,1117,549,2453,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,50,100,1024,2048,true,true,1120,591,2481,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,50,100,1024,2048,true,true,1122,554,2454,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,50,100,1024,2048,true,true,1115,554,2439,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,75,100,1024,2048,true,true,1560,642,3073,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,75,100,1024,2048,true,true,1555,645,3060,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,75,100,1024,2048,true,true,1605,642,3115,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,75,100,1024,2048,true,true,1606,647,3133,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,75,100,1024,2048,true,true,1559,642,3071,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,75,100,1024,2048,true,true,1559,648,3091,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,75,100,1024,2048,true,true,1604,640,3092,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,75,100,1024,2048,true,true,1600,647,3118,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,75,100,1024,2048,true,true,1599,644,3110,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,75,100,1024,2048,true,true,1561,647,3079,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,100,100,1024,2048,true,true,1964,727,3670,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,100,100,1024,2048,true,true,1967,731,3685,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,100,100,1024,2048,true,true,1968,726,3692,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,100,100,1024,2048,true,true,1971,725,3680,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,100,100,1024,2048,true,true,1972,725,3701,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,100,100,1024,2048,true,true,1968,727,3683,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,100,100,1024,2048,true,true,1967,729,3693,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,100,100,1024,2048,true,true,2018,730,3736,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,100,100,1024,2048,true,true,1970,728,3699,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,100,100,1024,2048,true,true,1968,726,3688,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,150,100,1024,2048,true,true,2962,924,5200,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,150,100,1024,2048,true,true,2921,926,5223,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,150,100,1024,2048,true,true,2941,928,5231,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,150,100,1024,2048,true,true,2844,924,5070,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,150,100,1024,2048,true,true,2856,924,5154,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,150,100,1024,2048,true,true,2844,927,5063,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,150,100,1024,2048,true,true,2921,930,5214,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,150,100,1024,2048,true,true,2921,929,5212,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,150,100,1024,2048,true,true,2841,931,5054,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,150,100,1024,2048,true,true,2922,926,5280,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,200,100,1024,2048,true,true,3715,1126,6779,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,200,100,1024,2048,true,true,3718,1127,6793,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,200,100,1024,2048,true,true,3716,1125,6789,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,200,100,1024,2048,true,true,3716,1165,6817,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,200,100,1024,2048,true,true,3818,1126,6894,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,200,100,1024,2048,true,true,3816,1157,7032,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,200,100,1024,2048,true,true,3722,1127,6823,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,200,100,1024,2048,true,true,3719,1129,6794,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,200,100,1024,2048,true,true,3717,1160,6913,451408,1029284,75059,3955,707974,1705919,
latency_sweep_proxy,,200,100,1024,2048,true,true,3717,1131,6801,451408,1029284,75059,3955,707974,1705919,
scenario_cable_mpc,,20,20,1024,2048,true,false,13725,1413,15782,29872902,3298929,715467,21215,30769624,3928782,
scenario_cable_mpc,,20,20,1024,2048,true,false,13795,1376,15827,29872846,3298719,715467,21201,30769568,3928558,
scenario_cable_mpc,,20,20,1024,2048,true,false,13841,1362,15802,29872734,3298509,715467,21201,30769456,3928348,
scenario_cable_mpc,,20,20,1024,2048,true,false,13841,1387,15866,29872832,3298789,715467,21215,30769554,3928642,
scenario_cable_mpc,,20,20,1024,2048,true,false,13849,1379,15881,29872832,3298845,715467,21215,30769554,3928698,
scenario_cable_mpc,,20,20,1024,2048,true,false,13777,1382,15800,29872720,3298635,715453,21215,30769428,3928488,
scenario_cable_mpc,,20,20,1024,2048,true,false,13732,1353,15723,29872874,3298817,715453,21215,30769582,3928670,
scenario_cable_mpc,,20,20,1024,2048,true,false,13827,1377,15847,29872860,3298957,715481,21215,30769596,3928810,
scenario_cable_mpc,,20,20,1024,2048,true,false,13826,1381,15852,29872818,3298803,715467,21215,30769540,3928656,
scenario_cable_mpc,,20,20,1024,2048,true,false,13811,1413,15868,29872846,3298803,715467,21215,30769568,3928656,
scenario_cable_proxy,,20,20,1024,2048,true,true,1078,489,2464,451450,1029298,75059,3955,708072,1705961,
