group,name,latency,bandwidth,upload_size,download_size,defer_decryption,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,heap_max_bytes
download_sweep,,25,100,1024,30720,true,3017,1040,7139,29872436,3298075,746191,21219,32414118,4920954,
download_sweep,,25,100,1024,30720,true,3044,1063,7210,29872450,3298089,746191,21219,32414132,4920968,
,,1,1000,1024,4096,true,460,162,629,29872450,3298117,718475,21229,30598449,3319816,
,,1,1000,1024,4096,true,456,153,619,29872394,3298103,718475,21215,30598407,3319634,
,,1,1000,1024,4096,true,503,149,663,29872576,3298299,718475,21201,30598589,3319914,
download_sweep,,25,100,1024,40960,true,3082,1062,8709,29872422,3298173,757308,21219,32999287,4985220,
download_sweep,,25,100,1024,40960,true,3111,1078,8788,29872436,3298131,757308,21219,32999301,4985178,
download_sweep,,25,100,1024,40960,true,3078,1067,8724,29872394,3298075,757308,21219,32999259,4985122,
download_sweep,,25,100,1024,40960,true,3080,1065,8722,29872380,3298075,757308,21219,32999245,4985122,
download_sweep,,25,100,1024,40960,true,3094,1045,8743,29872534,3298313,757308,21219,32999399,4985360,
download_sweep,,25,100,1024,40960,true,3081,1074,8694,29872478,3298187,757308,21219,32999343,4985234,
download_sweep,,25,100,1024,40960,true,3060,1068,8656,29872576,3298397,757308,21219,32999441,4985444,
download_sweep,,25,100,1024,40960,true,3074,1063,8710,29872422,3298159,757308,21219,32999287,4985206,
,,1,1000,1024,4096,true,467,161,635,29872450,3298089,718475,21215,30598449,3319648,
,,1,1000,1024,4096,true,457,155,622,29872576,3298341,718475,21229,30598589,3319984,
,,1,1000,1024,4096,true,462,150,618,29872520,3298285,718475,21215,30598519,3319522,
download_sweep,,25,100,1024,51200,true,3068,1111,9165,29872450,3298089,768471,21219,33584306,4985150,
download_sweep,,25,100,1024,51200,true,3062,1132,9190,29872450,3298089,768425,21219,33584260,4985136,
download_sweep,,25,100,1024,51200,true,3061,1110,9131,29872478,3298215,768471,21219,33584334,4985276,
download_sweep,,25,100,1024,51200,true,3040,1130,9141,29872450,3298089,768471,21219,33584306,4985150,
download_sweep,,25,100,1024,51200,true,3058,1118,9135,29872450,3298089,768425,21219,33584260,4985150,
download_sweep,,25,100,1024,51200,true,3063,1117,9199,29872450,3298089,768425,21219,33584260,4985150,
download_sweep,,25,100,1024,51200,true,3062,1116,9102,29872450,3298089,768471,21219,33584306,4985136,
download_sweep,,25,100,1024,51200,true,3009,1120,9090,29872436,3298103,768471,21219,33584292,4985164,
download_sweep,,25,100,1024,51200,true,3069,1111,9139,29872450,3298089,768471,21219,33584306,4985136,
download_sweep,,25,100,1024,51200,true,3048,1110,9140,29872436,3298103,768425,21219,33584246,4985164,
download_sweep,,25,100,1024,51200,true,3033,1133,9112,29872506,3298257,768471,21219,33584362,4985304,
download_sweep,,25,100,1024,51200,true,3058,1115,9102,29872478,3298215,768471,21219,33584334,4985262,
download_sweep,,25,100,1024,51200,true,3062,1138,9152,29872450,3298089,768425,21219,33584260,4985164,
download_sweep,,25,100,1024,51200,true,2996,1117,9020,29872450,3298089,768425,21219,33584260,4985150,
