group,name,latency,bandwidth,upload_size,download_size,defer_decryption,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,heap_max_bytes
download_sweep,,25,100,1024,30720,true,3923,1515,14951,29872282,3297795,745962,21219,32381493,4920702,
download_sweep,,25,100,1024,30720,true,3883,1534,14778,29872254,3297767,745948,21219,32381451,4920674,
download_sweep,,25,100,1024,30720,true,3867,1492,14901,29872212,3297711,745948,21219,32381409,4920618,
download_sweep,,25,100,1024,30720,true,3884,1497,14913,29872198,3297753,746008,21219,32381455,4920660,
download_sweep,,25,100,1024,30720,true,3852,1517,14914,29872240,3297767,745902,21219,32381391,4920674,
download_sweep,,25,100,1024,30720,true,3935,1512,14923,29872268,3297851,745948,21219,32381465,4920758,
download_sweep,,25,100,1024,30720,true,3891,1561,14623,29872226,3297767,745994,21219,32381469,4920674,
download_sweep,,25,100,1024,30720,true,3877,1531,14768,29872240,3297739,746008,21219,32381497,4920646,
download_sweep,,25,100,1024,30720,true,3902,1465,14885,29872198,3297781,745962,21219,32381409,4920688,
download_sweep,,25,100,1024,30720,true,3974,1501,14934,29872254,3297795,745948,21219,32381451,4920702,
download_sweep,,25,100,1024,40960,true,3922,1517,19740,29872254,3297795,757033,21219,32956380,4984870,
download_sweep,,25,100,1024,40960,true,3956,1498,19433,29872282,3297935,757047,21219,32956422,4985010,
download_sweep,,25,100,1024,40960,true,3817,1492,19325,29872268,3297823,757047,21219,32956408,4984898,
download_sweep,,25,100,1024,40960,true,3944,1453,19057,29872240,3297781,757001,21219,32956334,4984856,
download_sweep,,25,100,1024,40960,true,3883,1527,19220,29872198,3297725,757047,21233,32956338,4984814,
download_sweep,,25,100,1024,40960,true,3957,1489,19362,29872240,3297781,757047,21219,32956380,4984856,
download_sweep,,25,100,1024,40960,true,3956,1457,19346,29872212,3297781,757033,21205,32956338,4984842,
download_sweep,,25,100,1024,40960,true,3962,1536,19311,29872198,3297753,757047,21219,32956338,4984828,
download_sweep,,25,100,1024,40960,true,3925,1462,19203,29872254,3297767,757033,21219,32956380,4984842,
download_sweep,,25,100,1024,40960,true,3868,1455,19143,29872226,3297781,757033,21219,32956352,4984856,
download_sweep,,25,100,1024,51200,true,3951,1543,20054,29872296,3297935,768178,21219,33531173,4985010,
download_sweep,,25,100,1024,51200,true,3909,1518,19921,29872296,3297921,768178,21219,33531173,4985010,
download_sweep,,25,100,1024,51200,true,3916,1517,20114,29872198,3297753,768178,21219,33531075,4984842,
download_sweep,,25,100,1024,51200,true,3917,1559,19874,29872324,3297935,768270,21219,33531293,4985010,
download_sweep,,25,100,1024,51200,true,3930,1514,20000,29872240,3297753,768178,21219,33531117,4984842,
download_sweep,,25,100,1024,51200,true,3905,1522,20017,29872240,3297767,768178,21219,33531117,4984842,
download_sweep,,25,100,1024,51200,true,3854,1508,19782,29872254,3297851,768178,21205,33531131,4984912,
download_sweep,,25,100,1024,51200,true,3907,1517,20056,29872212,3297781,768270,21219,33531181,4984870,
download_sweep,,25,100,1024,51200,true,3944,1511,19976,29872296,3297879,768178,21205,33531173,4984940,
download_sweep,,25,100,1024,51200,true,3925,1514,19978,29872296,3297865,768178,21219,33531173,4984954,
