group,name,latency,bandwidth,upload_size,download_size,defer_decryption,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,heap_max_bytes
bandwidth_sweep,,25,250,1024,2048,true,1632,1020,3039,29872058,3297655,716427,21215,30773632,3991564,
bandwidth_sweep,,25,250,1024,2048,true,1624,1013,3034,29872058,3297655,716427,21215,30773632,3991550,
bandwidth_sweep,,25,250,1024,2048,true,1620,1025,3055,29872058,3297669,716427,21215,30773632,3991578,
bandwidth_sweep,,25,250,1024,2048,true,1631,1020,3040,29872072,3297641,716427,21215,30773646,3991550,
bandwidth_sweep,,25,250,1024,2048,true,1580,1018,3013,29872128,3297697,716427,21215,30773702,3991606,
bandwidth_sweep,,25,500,1024,2048,true,1132,1028,2557,29872044,3297501,716427,21201,30773618,3991382,
bandwidth_sweep,,25,500,1024,2048,true,1111,1019,2533,29872016,3297557,716427,21201,30773590,3991452,
bandwidth_sweep,,25,500,1024,2048,true,1143,1017,2556,29872002,3297557,716427,21201,30773576,3991438,
bandwidth_sweep,,25,500,1024,2048,true,1136,1020,2570,29872002,3297571,716427,21201,30773576,3991452,
bandwidth_sweep,,25,500,1024,2048,true,1140,1019,2555,29872058,3297543,716427,21201,30773632,3991438,
bandwidth_sweep,,25,500,1024,2048,true,1140,1016,2552,29872002,3297571,716427,21201,30773562,3991466,
bandwidth_sweep,,25,500,1024,2048,true,1135,1016,2545,29872002,3297529,716427,21201,30773576,3991424,
bandwidth_sweep,,25,500,1024,2048,true,1115,1018,2549,29872058,3297543,716427,21201,30773632,3991438,
bandwidth_sweep,,25,500,1024,2048,true,1145,1018,2559,29872044,3297585,716427,21201,30773618,3991480,
bandwidth_sweep,,25,500,1024,2048,true,1133,1019,2548,29872002,3297529,716427,21201,30773576,3991424,
bandwidth_sweep,,25,1000,1024,2048,true,985,1022,2394,29872016,3297375,716427,21215,30773590,3991284,
bandwidth_sweep,,25,1000,1024,2048,true,946,1015,2358,29872016,3297375,716427,21215,30773590,3991284,
bandwidth_sweep,,25,1000,1024,2048,true,994,1007,2390,29872030,3297417,716427,21201,30773604,3991298,
bandwidth_sweep,,25,1000,1024,2048,true,982,1020,2400,29872016,3297403,716427,21201,30773576,3991284,
bandwidth_sweep,,25,1000,1024,2048,true,923,1004,2328,29872016,3297375,716427,21215,30773576,3991270,
bandwidth_sweep,,25,1000,1024,2048,true,974,1018,2404,29872030,3297389,716427,21215,30773590,3991284,
bandwidth_sweep,,25,1000,1024,2048,true,980,1018,2392,29872030,3297431,716427,21215,30773604,3991340,
bandwidth_sweep,,25,1000,1024,2048,true,917,1020,2335,29872030,3297389,716427,21201,30773604,3991270,
bandwidth_sweep,,25,1000,1024,2048,true,948,1017,2359,29872016,3297403,716427,21215,30773590,3991312,
bandwidth_sweep,,25,1000,1024,2048,true,947,1018,2361,29872016,3297403,716427,21215,30773590,3991298,
