group,name,latency,bandwidth,upload_size,download_size,defer_decryption,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,heap_max_bytes
download_sweep,,25,100,1024,10240,true,4074,1425,5518,33564578,4097709,1361811,21117,34962638,4118826,
download_sweep,,25,100,1024,10240,true,4131,1418,5568,33564530,4097637,1361811,21117,34962590,4118754,
download_sweep,,25,100,1024,10240,true,4072,1422,5514,33564578,4097709,1361811,21117,34962638,4118826,
download_sweep,,25,100,1024,10240,true,4093,1411,5525,33564494,4097637,1361811,21117,34962554,4118754,
download_sweep,,25,100,1024,10240,true,4064,1419,5501,33564554,4097709,1361811,21117,34962614,4118826,
download_sweep,,25,100,1024,10240,true,4090,1429,5539,33564566,4097709,1361811,21117,34962626,4118826,
download_sweep,,25,100,1024,10240,true,4064,1423,5501,33564518,4097637,1361811,21117,34962578,4118754,
download_sweep,,25,100,1024,10240,true,4077,1424,5519,33564566,4097709,1361811,21117,34962626,4118826,
download_sweep,,25,100,1024,10240,true,4073,1415,5506,33564566,4097709,1361811,21117,34962626,4118826,
download_sweep,,25,100,1024,10240,true,4018,1394,5429,33564566,4097697,1361799,21117,34962614,4118814,
download_sweep,,25,100,1024,20480,true,4907,1803,6754,33565018,4225721,1934797,21201,35566884,4246922,
download_sweep,,25,100,1024,20480,true,4870,1776,6673,33565090,4225805,1934797,21201,35566956,4247006,
download_sweep,,25,100,1024,20480,true,4861,1815,6704,33565066,4225793,1934797,21201,35566932,4246994,
download_sweep,,25,100,1024,20480,true,4916,1800,6743,33564994,4225697,1934797,21201,35566860,4246898,
download_sweep,,25,100,1024,20480,true,4908,1761,6699,33565078,4225793,1934797,21201,35566944,4246994,
download_sweep,,25,100,1024,20480,true,4914,1785,6729,33565066,4225793,1934797,21201,35566932,4246994,
download_sweep,,25,100,1024,20480,true,4908,1808,6744,33565054,4225793,1934797,21201,35566920,4246994,
download_sweep,,25,100,1024,20480,true,4926,1807,6761,33565066,4225793,1934797,21201,35566932,4246994,
download_sweep,,25,100,1024,20480,true,4860,1773,6660,33565078,4225793,1934797,21201,35566944,4246994,
download_sweep,,25,100,1024,20480,true,4889,1765,6685,33565030,4225721,1934797,21201,35566896,4246922,
download_sweep,,25,100,1024,30720,true,6065,2106,8221,33565318,4289853,2506839,21213,36169958,4311066,
download_sweep,,25,100,1024,30720,true,6032,2158,8235,33565318,4289841,2506839,21213,36169958,4311054,
download_sweep,,25,100,1024,30720,true,6023,2116,8190,33565330,4289853,2506839,21213,36169970,4311066,
download_sweep,,25,100,1024,30720,true,6001,2136,8184,33565306,4289853,2506839,21213,36169946,4311066,
download_sweep,,25,100,1024,30720,true,5998,2121,8170,33565282,4289781,2506839,21213,36169922,4310994,
download_sweep,,25,100,1024,30720,true,6027,2157,8232,33565282,4289781,2506839,21213,36169922,4310994,
download_sweep,,25,100,1024,30720,true,6038,2146,8238,33565318,4289853,2506839,21213,36169958,4311066,
download_sweep,,25,100,1024,30720,true,6119,2161,8331,33565342,4289853,2506839,21213,36169982,4311066,
download_sweep,,25,100,1024,30720,true,5998,2134,8182,33565342,4289853,2506839,21213,36169982,4311066,
download_sweep,,25,100,1024,30720,true,6120,2163,8332,33565282,4289781,2506839,21213,36169922,4310994,
download_sweep,,25,100,1024,40960,true,6130,2472,8656,33565330,4289853,3079846,21297,36773769,4311150,
download_sweep,,25,100,1024,40960,true,6110,2490,8656,33565330,4289853,3079846,21297,36773769,4311150,
download_sweep,,25,100,1024,40960,true,6125,2504,8682,33565318,4289853,3079846,21297,36773757,4311150,
download_sweep,,25,100,1024,40960,true,6166,2489,8711,33565306,4289853,3079846,21297,36773745,4311150,
download_sweep,,25,100,1024,40960,true,6132,2480,8664,33565306,4289853,3079846,21297,36773745,4311150,
download_sweep,,25,100,1024,40960,true,6127,2480,8661,33565330,4289853,3079846,21297,36773769,4311150,
download_sweep,,25,100,1024,40960,true,6117,2515,8683,33565330,4289853,3079846,21285,36773769,4311138,
download_sweep,,25,100,1024,40960,true,6099,2504,8657,33565318,4289841,3079846,21297,36773757,4311138,
download_sweep,,25,100,1024,40960,true,6100,2479,8631,33565330,4289853,3079846,21297,36773769,4311150,
download_sweep,,25,100,1024,40960,true,6079,2454,8585,33565330,4289853,3079846,21297,36773769,4311150,
download_sweep,,25,100,1024,51200,true,8461,2871,11505,33565578,4353901,3652925,21333,37377900,4375246,
download_sweep,,25,100,1024,51200,true,8500,2851,11504,33565602,4353901,3652925,21333,37377924,4375246,
download_sweep,,25,100,1024,51200,true,8493,2830,11510,33565554,4353901,3652925,21333,37377876,4375246,
download_sweep,,25,100,1024,51200,true,8534,2890,11554,33565602,4353901,3652925,21333,37377924,4375246,
download_sweep,,25,100,1024,51200,true,8492,2915,11577,33565518,4353829,3652925,21333,37377840,4375174,
download_sweep,,25,100,1024,51200,true,8483,2882,11497,33565578,4353901,3652925,21321,37377900,4375234,
download_sweep,,25,100,1024,51200,true,8433,2855,11467,33565578,4353889,3652925,21321,37377900,4375222,
download_sweep,,25,100,1024,51200,true,8469,2842,11477,33565578,4353901,3652925,21333,37377900,4375246,
download_sweep,,25,100,1024,51200,true,8478,2945,11557,33565518,4353829,3652925,21333,37377840,4375174,
download_sweep,,25,100,1024,51200,true,8524,2872,11529,33565554,4353901,3652925,21333,37377876,4375246,
