group,name,latency,bandwidth,upload_size,download_size,defer_decryption,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,heap_max_bytes
bandwidth_sweep,,25,100,1024,2048,true,3744,1197,4957,33561916,3425137,903950,21113,34477533,3446250,
bandwidth_sweep,,25,100,1024,2048,true,3747,1185,4948,33561868,3425065,903950,21113,34477485,3446178,
bandwidth_sweep,,25,100,1024,2048,true,3740,1189,4944,33561916,3425137,903950,21113,34477533,3446250,
bandwidth_sweep,,25,100,1024,2048,true,3732,1207,4956,33561916,3425137,903950,21113,34477533,3446250,
bandwidth_sweep,,25,250,1024,2048,true,2136,1189,3341,33561844,3424825,903950,21113,34477461,3445938,
bandwidth_sweep,,25,250,1024,2048,true,2130,1187,3332,33561868,3424837,903950,21113,34477485,3445950,
bandwidth_sweep,,25,250,1024,2048,true,2140,1169,3327,33561844,3424801,903938,21113,34477449,3445914,
bandwidth_sweep,,25,250,1024,2048,true,2169,1191,3375,33561844,3424789,903950,21113,34477461,3445902,
bandwidth_sweep,,25,250,1024,2048,true,2168,1186,3369,33561844,3424801,903950,21113,34477461,3445914,
bandwidth_sweep,,25,250,1024,2048,true,2134,1190,3338,33561844,3424825,903950,21113,34477461,3445938,
bandwidth_sweep,,25,250,1024,2048,true,2153,1200,3369,33561844,3424801,903950,21113,34477461,3445914,
bandwidth_sweep,,25,250,1024,2048,true,2161,1184,3359,33561844,3424801,903950,21113,34477461,3445914,
bandwidth_sweep,,25,250,1024,2048,true,2163,1188,3368,33561844,3424813,903950,21113,34477461,3445926,
bandwidth_sweep,,25,250,1024,2048,true,2154,1196,3365,33561844,3424813,903950,21113,34477461,3445926,
bandwidth_sweep,,25,500,1024,2048,true,1644,1185,2842,33561844,3424753,903950,21113,34477461,3445866,
bandwidth_sweep,,25,500,1024,2048,true,1640,1197,2851,33561844,3424753,903950,21113,34477461,3445866,
bandwidth_sweep,,25,500,1024,2048,true,1639,1181,2835,33561844,3424753,903950,21113,34477461,3445866,
bandwidth_sweep,,25,500,1024,2048,true,1640,1194,2856,33561844,3424753,903950,21113,34477461,3445866,
bandwidth_sweep,,25,500,1024,2048,true,1598,1220,2834,33561844,3424741,903950,21113,34477461,3445854,
bandwidth_sweep,,25,500,1024,2048,true,1640,1196,2849,33561844,3424753,903950,21113,34477461,3445866,
bandwidth_sweep,,25,500,1024,2048,true,1647,1186,2845,33561844,3424753,903950,21113,34477461,3445866,
bandwidth_sweep,,25,500,1024,2048,true,1615,1178,2810,33561844,3424753,903950,21113,34477461,3445866,
bandwidth_sweep,,25,500,1024,2048,true,1642,1197,2853,33561844,3424753,903950,21113,34477461,3445866,
bandwidth_sweep,,25,500,1024,2048,true,1647,1187,2847,33561832,3424753,903950,21101,34477449,3445854,
bandwidth_sweep,,25,1000,1024,2048,true,1449,1185,2648,33561844,3424741,903950,21113,34477461,3445854,
bandwidth_sweep,,25,1000,1024,2048,true,1425,1186,2626,33561844,3424753,903950,21113,34477461,3445866,
bandwidth_sweep,,25,1000,1024,2048,true,1463,1200,2676,33561844,3424741,903950,21113,34477461,3445854,
bandwidth_sweep,,25,1000,1024,2048,true,1429,1185,2631,33561844,3424753,903950,21113,34477461,3445866,
bandwidth_sweep,,25,1000,1024,2048,true,1424,1202,2640,33561844,3424753,903950,21113,34477461,3445866,
bandwidth_sweep,,25,1000,1024,2048,true,1420,1187,2623,33561844,3424753,903950,21113,34477461,3445866,
bandwidth_sweep,,25,1000,1024,2048,true,1425,1187,2624,33561844,3424741,903950,21113,34477461,3445854,
bandwidth_sweep,,25,1000,1024,2048,true,1393,1185,2591,33561844,3424753,903950,21113,34477461,3445866,
bandwidth_sweep,,25,1000,1024,2048,true,1409,1184,2606,33561844,3424741,903950,21113,34477461,3445854,
bandwidth_sweep,,25,1000,1024,2048,true,1373,1181,2566,33561844,3424741,903950,21113,34477461,3445854,
