group,name,latency,bandwidth,upload_size,download_size,defer_decryption,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,heap_max_bytes
,,1,1000,1024,4096,true,964,420,1405,33561940,3424945,1018338,21101,34598095,3446046,
,,1,1000,1024,4096,true,921,384,1325,33561904,3425101,1018350,21101,34598071,3446202,
,,1,1000,1024,4096,true,918,398,1337,33561892,3425101,1018350,21101,34598059,3446202,
latency_sweep,,10,100,1024,2048,true,3555,818,4393,33562000,3425305,903950,21113,34477617,3446418,
latency_sweep,,10,100,1024,2048,true,3551,818,4387,33562012,3425305,903950,21113,34477629,3446418,
latency_sweep,,10,100,1024,2048,true,3552,815,4385,33562024,3425305,903950,21113,34477641,3446418,
latency_sweep,,10,100,1024,2048,true,3597,820,4433,33562144,3425449,903950,21101,34477761,3446550,
latency_sweep,,10,100,1024,2048,true,3558,822,4398,33562276,3425509,903950,21113,34477893,3446622,
latency_sweep,,10,100,1024,2048,true,3535,815,4368,33561988,3425257,903950,21113,34477605,3446370,
latency_sweep,,10,100,1024,2048,true,3557,824,4399,33561964,3425257,903950,21113,34477581,3446370,
latency_sweep,,10,100,1024,2048,true,3536,816,4372,33562012,3425305,903950,21113,34477629,3446418,
latency_sweep,,10,100,1024,2048,true,3554,821,4392,33562168,3425425,903950,21113,34477785,3446538,
latency_sweep,,10,100,1024,2048,true,3567,820,4403,33562120,3425449,903950,21101,34477737,3446550,
latency_sweep,,25,100,1024,2048,true,3764,1197,4978,33561916,3425137,903950,21113,34477533,3446250,
latency_sweep,,25,100,1024,2048,true,3735,1160,4912,33561916,3425137,903938,21113,34477521,3446250,
latency_sweep,,25,100,1024,2048,true,3741,1197,4957,33561916,3425137,903950,21113,34477533,3446250,
latency_sweep,,25,100,1024,2048,true,3730,1196,4943,33561928,3425137,903950,21113,34477545,3446250,
latency_sweep,,25,100,1024,2048,true,3775,1195,4992,33561904,3425137,903950,21113,34477521,3446250,
latency_sweep,,25,100,1024,2048,true,3742,1194,4952,33561940,3425137,903950,21113,34477557,3446250,
latency_sweep,,25,100,1024,2048,true,3743,1191,4949,33561928,3425137,903950,21113,34477545,3446250,
latency_sweep,,25,100,1024,2048,true,3735,1197,4955,33561928,3425137,903950,21113,34477545,3446250,
latency_sweep,,25,100,1024,2048,true,3760,1190,4967,33561916,3425137,903950,21113,34477533,3446250,
latency_sweep,,25,100,1024,2048,true,3730,1192,4940,33561940,3425137,903950,21113,34477557,3446250,
latency_sweep,,50,100,1024,2048,true,4246,1780,6043,33561868,3424945,903950,21113,34477485,3446058,
latency_sweep,,50,100,1024,2048,true,4258,1772,6048,33561868,3424969,903950,21113,34477485,3446082,
latency_sweep,,50,100,1024,2048,true,4204,1767,5986,33561880,3424897,903950,21113,34477497,3446010,
latency_sweep,,50,100,1024,2048,true,4256,1715,5988,33561868,3424969,903938,21113,34477473,3446082,
latency_sweep,,50,100,1024,2048,true,4257,1764,6038,33561868,3424993,903950,21113,34477485,3446106,
latency_sweep,,50,100,1024,2048,true,4201,1762,5979,33561856,3424921,903950,21113,34477473,3446034,
latency_sweep,,50,100,1024,2048,true,4212,1768,5998,33561868,3424897,903950,21113,34477485,3446010,
latency_sweep,,50,100,1024,2048,true,4246,1762,6023,33561856,3424921,903950,21113,34477473,3446034,
latency_sweep,,50,100,1024,2048,true,4239,1765,6021,33561868,3424993,903950,21113,34477485,3446106,
latency_sweep,,50,100,1024,2048,true,4252,1761,6026,33561880,3425005,903950,21113,34477497,3446118,
latency_sweep,,75,100,1024,2048,true,4772,2389,7177,33561844,3424801,903950,21113,34477461,3445914,
latency_sweep,,75,100,1024,2048,true,4899,2388,7304,33561844,3424801,903950,21113,34477461,3445914,
latency_sweep,,75,100,1024,2048,true,4853,2387,7257,33561844,3424777,903950,21113,34477461,3445890,
latency_sweep,,75,100,1024,2048,true,4756,2390,7165,33561844,3424813,903950,21113,34477461,3445926,
latency_sweep,,75,100,1024,2048,true,4821,2381,7218,33561844,3424801,903950,21113,34477461,3445914,
latency_sweep,,75,100,1024,2048,true,4810,2316,7141,33561844,3424789,903938,21113,34477449,3445902,
latency_sweep,,75,100,1024,2048,true,4838,2386,7239,33561844,3424813,903950,21113,34477461,3445926,
latency_sweep,,75,100,1024,2048,true,4903,2393,7310,33561844,3424801,903950,21113,34477461,3445914,
latency_sweep,,75,100,1024,2048,true,4767,2312,7094,33561844,3424789,903938,21113,34477449,3445902,
latency_sweep,,75,100,1024,2048,true,4840,2387,7242,33561844,3424801,903950,21113,34477461,3445914,
latency_sweep,,100,100,1024,2048,true,5353,2962,8331,33561844,3424777,903950,21113,34477461,3445890,
latency_sweep,,100,100,1024,2048,true,5309,2961,8287,33561844,3424777,903950,21113,34477461,3445890,
latency_sweep,,100,100,1024,2048,true,5379,2964,8356,33561844,3424777,903950,21113,34477461,3445890,
latency_sweep,,100,100,1024,2048,true,5445,2961,8419,33561844,3424765,903950,21113,34477461,3445878,
