group,name,latency,bandwidth,upload_size,download_size,defer_decryption,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,heap_max_bytes
,,1,1000,1024,4096,True,3659,1735,5403,33561844,3424729,1018338,21113,34597999,3445842,
,,1,1000,1024,4096,True,3606,1732,5342,33561844,3424729,1018350,21113,34598011,3445842,
,,1,1000,1024,4096,True,3556,1582,5145,33561844,3424705,1018338,21113,34597999,3445818,
latency_sweep,,10,100,1024,2048,True,5897,1600,7508,33561976,3425053,903950,21113,34477593,3446166,
latency_sweep,,10,100,1024,2048,True,5929,1646,7583,33561964,3424981,903950,21101,34477581,3446082,
latency_sweep,,10,100,1024,2048,True,5926,1630,7567,33561988,3425065,903950,21101,34477605,3446166,
latency_sweep,,10,100,1024,2048,True,5856,1716,7580,33561964,3425041,903950,21113,34477581,3446154,
latency_sweep,,10,100,1024,2048,True,5878,1719,7608,33561988,3425065,903950,21101,34477605,3446166,
latency_sweep,,10,100,1024,2048,True,5908,1742,7660,33561964,3425041,903950,21113,34477581,3446154,
latency_sweep,,10,100,1024,2048,True,5894,1602,7506,33561988,3425077,903950,21101,34477605,3446178,
latency_sweep,,10,100,1024,2048,True,5881,1642,7534,33561988,3425065,903950,21101,34477605,3446166,
latency_sweep,,10,100,1024,2048,True,5838,1655,7504,33561976,3425053,903950,21113,34477593,3446166,
latency_sweep,,10,100,1024,2048,True,5840,1657,7507,33561964,3425053,903950,21113,34477581,3446166,
latency_sweep,,25,100,1024,2048,True,6028,1929,7976,33561916,3424873,903950,21113,34477533,3445986,
latency_sweep,,25,100,1024,2048,True,6014,2104,8137,33561964,3425041,903950,21113,34477581,3446154,
latency_sweep,,25,100,1024,2048,True,6019,1922,7959,33561964,3425017,903950,21101,34477581,3446118,
latency_sweep,,25,100,1024,2048,True,5970,1966,7954,33561964,3425041,903950,21101,34477581,3446142,
latency_sweep,,25,100,1024,2048,True,6031,1963,8013,33561964,3425041,903950,21113,34477581,3446154,
latency_sweep,,25,100,1024,2048,True,6036,1971,8024,33561916,3424873,903950,21113,34477533,3445986,
latency_sweep,,25,100,1024,2048,True,5992,2025,8037,33561964,3425041,903950,21113,34477581,3446154,
latency_sweep,,25,100,1024,2048,True,6018,1967,8004,33561964,3425017,903950,21113,34477581,3446130,
latency_sweep,,25,100,1024,2048,True,6056,1958,8033,33561964,3425017,903950,21113,34477581,3446130,
latency_sweep,,25,100,1024,2048,True,6068,1970,8057,33561964,3425041,903950,21113,34477581,3446154,
latency_sweep,,50,100,1024,2048,True,6294,2649,8974,33561964,3425005,903950,21113,34477581,3446118,
latency_sweep,,50,100,1024,2048,True,6216,2465,8712,33561976,3425041,903950,21113,34477593,3446154,
latency_sweep,,50,100,1024,2048,True,6239,2431,8700,33561892,3424849,903950,21113,34477509,3445962,
latency_sweep,,50,100,1024,2048,True,6261,2431,8723,33562000,3425077,903950,21101,34477617,3446178,
latency_sweep,,50,100,1024,2048,True,6210,2583,8824,33561964,3425041,903950,21113,34477581,3446154,
latency_sweep,,50,100,1024,2048,True,6236,2534,8798,33561976,3425029,903950,21113,34477593,3446142,
latency_sweep,,50,100,1024,2048,True,6221,2852,9104,33561976,3425065,903950,21113,34477593,3446178,
latency_sweep,,50,100,1024,2048,True,6298,2685,9011,33561976,3425041,903950,21113,34477593,3446154,
latency_sweep,,50,100,1024,2048,True,6206,2523,8759,33561916,3424849,903950,21113,34477533,3445962,
latency_sweep,,50,100,1024,2048,True,6306,2733,9068,33561940,3424861,903950,21101,34477557,3445962,
latency_sweep,,75,100,1024,2048,True,6590,3236,9870,33562000,3425077,903950,21101,34477617,3446178,
latency_sweep,,75,100,1024,2048,True,6391,3078,9513,33562012,3424873,903950,21113,34477629,3445986,
latency_sweep,,75,100,1024,2048,True,6634,3125,9802,33562036,3424885,903950,21113,34477653,3445998,
latency_sweep,,75,100,1024,2048,True,6552,3090,9684,33562012,3425041,903950,21101,34477629,3446142,
latency_sweep,,75,100,1024,2048,True,6478,3265,9787,33562024,3425029,903950,21101,34477641,3446130,
latency_sweep,,75,100,1024,2048,True,6537,3027,9608,33562024,3424921,903950,21113,34477641,3446034,
latency_sweep,,75,100,1024,2048,True,6462,3214,9720,33562000,3424993,903950,21101,34477617,3446094,
latency_sweep,,75,100,1024,2048,True,6563,3185,9793,33562000,3425065,903950,21101,34477617,3446166,
latency_sweep,,75,100,1024,2048,True,6557,3287,9887,33562036,3424885,903950,21113,34477653,3445998,
latency_sweep,,75,100,1024,2048,True,6586,3165,9795,33561964,3424981,903950,21101,34477581,3446082,
latency_sweep,,100,100,1024,2048,True,6863,3683,10601,33561964,3424897,903974,21137,34477605,3446034,
latency_sweep,,100,100,1024,2048,True,6873,3838,10766,33561976,3424969,903974,21137,34477617,3446106,
